fips,x,y
54007,-80.73521,38.70684
54009,-80.56790,40.27973
54011,-82.27558,38.41341
54013,-81.11431,38.82859
54015,-81.05947,38.46525
54017,-80.74869,39.27064
54019,-81.09630,38.04173
54021,-80.81240,38.91370
54023,-79.18864,39.07048
54025,-80.40360,37.97554
54027,-78.63106,39.31415
54029,-80.57049,40.51685
54031,-78.82681,38.99978
54033,-80.39632,39.28511
54035,-81.69554,38.82466
54037,-77.86090,39.31592
54039,-81.52334,38.29698
54041,-80.49334,38.94554
54043,-82.08372,38.16025
54045,-81.94254,37.83316
54047,-81.63562,37.37535
54049,-80.26360,39.51427
54051,-80.65551,39.87761
54053,-82.00123,38.75159
54055,-81.07688,37.41643
54057,-78.86448,39.44303
54059,-82.21571,37.74306
54061,-79.96980,39.57855
54063,-80.54658,37.55165
54065,-78.29869,39.54362
54067,-80.82398,38.31836
54069,-80.61400,40.10130
54071,-79.34082,38.68461
54073,-81.15590,39.37249
54075,-79.98555,38.38803
54077,-79.69004,39.45815
54079,-81.89033,38.47526
54081,-81.17434,37.74880
54083,-79.82712,38.75347
54085,-81.08375,39.19850
54087,-81.35159,38.73164
54089,-80.87740,37.64861
54091,-80.04869,39.34560
54093,-79.57621,39.11795
54095,-80.82154,39.45059
54097,-80.23366,38.89941
54099,-82.43891,38.13215
54101,-80.43536,38.48380
54103,-80.66001,39.57545
54105,-81.40659,39.04062
54107,-81.50505,39.21823
54109,-81.56959,37.60335
55001,-89.77671,43.94586
55003,-90.68578,46.64701
55005,-91.84865,45.42366
55007,-91.18773,46.68080
55009,-87.97772,44.46004
55011,-91.72133,44.31089
55013,-92.36377,45.89866
55015,-88.22361,44.06871
55017,-91.28766,45.07456
55019,-90.61922,44.72754
55021,-89.30349,43.46157
55023,-90.88776,43.20611
55025,-89.42476,43.06959
55027,-88.70309,43.41296
55029,-86.98152,45.06344
55031,-91.92275,46.52586
55033,-91.89321,44.94576
55035,-91.28595,44.72336
55037,-88.37551,45.86728
55039,-88.52290,43.74102
55041,-88.86156,45.72458
55043,-90.76231,42.85910
55045,-89.60243,42.67898
55047,-89.02684,43.80747
55049,-90.13346,43.01130
55051,-90.34647,46.38983
55053,-90.74153,44.33432
55055,-88.77694,43.02123
55057,-90.13402,43.94613
55059,-87.66848,42.57430
55061,-87.30970,44.50223
55063,-91.12764,43.90783
55065,-90.13170,42.66023
55067,-89.05229,45.24922
55069,-89.73536,45.33767
55071,-87.53102,44.11033
55073,-89.76945,44.90091
55075,-88.00346,45.28026
55077,-89.39817,43.81242
55078,-88.73481,44.98678
55079,-87.58071,43.01735
55081,-90.61172,43.94363
55083,-88.30368,45.02524
55085,-89.54525,45.68206
55087,-88.46364,44.41639
55089,-87.60391,43.36678
55091,-92.08728,44.54575
55093,-92.42420,44.70099
55095,-92.41907,45.46886
55097,-89.47499,44.46480
55099,-90.36068,45.68002
55101,-87.68019,42.72778
55103,-90.42886,43.36279
55105,-89.07200,42.66871
55107,-91.10925,45.46562
55109,-92.45383,45.03443
55111,-89.89645,43.39419
55113,-91.10962,45.89772
55115,-88.73730,44.80706
55117,-87.63869,43.71856
55119,-90.48556,45.20651
55121,-91.34782,44.28859
55123,-90.77139,43.57669
55125,-89.43616,46.07815
55127,-88.54126,42.66748
55129,-91.78707,45.89780
55131,-88.22925,43.36764
55133,-88.30439,43.01883
55135,-88.98014,44.46163
55137,-89.24186,44.11364
55139,-88.64513,44.06844
55141,-90.02113,44.46638
56001,-105.67571,41.71313
56003,-107.98478,44.58332
56005,-105.55033,44.24761
56007,-106.79143,41.71889
56009,-105.48569,42.89447
56011,-104.57078,44.58816
56013,-108.57031,43.13531
56015,-104.35336,42.08802
56017,-108.60160,43.76982
56019,-106.56932,44.02683
56021,-104.66662,41.32650
56023,-110.79517,42.44691
56025,-106.78782,42.96622
56027,-104.47554,43.05612
56029,-109.41414,44.40337
56031,-104.96764,42.13146
56033,-106.90321,44.77897
56035,-109.95599,42.86417
56037,-108.98877,41.63415
56039,-110.55017,43.95082
56041,-110.54775,41.28676
56043,-107.66061,43.83444
56045,-104.56839,43.83989
60010,-170.62641,-14.27552
60020,-169.53347,-14.21461
60030,-168.16374,-14.54249
60040,-171.07673,-11.05290
60050,-170.79613,-14.33231
66010,144.73363,13.44414
69085,145.77159,18.11318
69100,145.21345,14.14902
69110,145.78163,15.19114
69120,145.64175,14.94820
72001,-66.75244,18.18126
72003,-67.18465,18.37746
72005,-67.14029,18.47634
72007,-66.13034,18.25043
72009,-66.26935,18.12815
72011,-67.13725,18.28343
72013,-66.67629,18.43059
72015,-66.04248,17.96750
72017,-66.55544,18.46539
72019,-66.30836,18.20083
72021,-66.16827,18.34489
72023,-67.18655,18.03881
72025,-66.05634,18.21270
72027,-66.86342,18.44270
72029,-65.88747,18.33322
72031,-65.96717,18.39328
72033,-66.13613,18.44332
72035,-66.16391,18.10301
72037,-65.60555,18.26483
72039,-66.50808,18.26373
72041,-66.15711,18.18150
72043,-66.35361,18.09617
72045,-66.21855,18.22497
72047,-66.32891,18.30446
72049,-65.29619,18.31888
72051,-66.27222,18.45651
72053,-65.58994,18.35956
72054,-66.56013,18.37544
72055,-66.91986,17.95364
72057,-66.13866,17.99256
72059,-66.78145,18.01883
72061,-66.11567,18.35912
72063,-65.97484,18.25892
72065,-66.79761,18.43215
72067,-67.11251,18.13216
72069,-65.79060,18.13797
72071,-67.01071,18.47159
72073,-66.58956,18.22574
72075,-66.48557,17.99740
72077,-65.91390,18.20639
72079,-67.03614,17.97506
72081,-66.86858,18.26923
72083,-66.98266,18.23887
72085,-65.86225,18.19611
72087,-65.90229,18.44628
72089,-65.71937,18.36607
72091,-66.48909,18.44557
72093,-66.95366,18.17297
72095,-65.89392,17.99892
72097,-67.89051,18.10602
72099,-67.08236,18.38384
72101,-66.41233,18.31673
72103,-65.72738,18.20638
72105,-66.24817,18.28761
72107,-66.43456,18.22066
72109,-65.99998,18.00979
72111,-66.71187,18.02350
72113,-66.60991,18.00210
72115,-66.93463,18.45314
72117,-67.26292,18.33577
72119,-65.81661,18.37497
72121,-66.94988,18.08730
72123,-66.27208,17.97914
72125,-67.02967,18.11329
72127,-66.04943,18.41049
72129,-65.97555,18.15242
72131,-66.97282,18.32359
72133,-66.39230,17.95430
72135,-66.24598,18.35870
72137,-66.18530,18.45776
72139,-66.00168,18.33708
72141,-66.69216,18.25021
72143,-66.33113,18.43627
72145,-66.39466,18.44311
72147,-65.42324,18.12599
72149,-66.47548,18.13000
72151,-65.84797,18.04583
72153,-66.86112,18.06100
78010,-64.73180,17.73334
78020,-64.72744,18.32775
78030,-64.97471,18.32490
